"","Date","AAPL.Open","AAPL.High","AAPL.Low","AAPL.Close","AAPL.Volume","AAPL.Adjusted"
"1764",2014-01-03,19.745001,19.775,19.301071,19.320715,392467600,17.110035
"1765",2014-01-06,19.194643,19.52857,19.057142,19.426071,412610800,17.203337
"1766",2014-01-07,19.440001,19.498571,19.21143,19.287144,317209200,17.080311
"1767",2014-01-08,19.243214,19.484285,19.23893,19.409286,258529600,17.188475
"1768",2014-01-09,19.52857,19.530714,19.119642,19.161428,279148800,16.968985
"1769",2014-01-10,19.279642,19.314285,18.968214,19.033571,304976000,16.855749
"1770",2014-01-13,18.925358,19.375,18.924286,19.133215,378492800,16.943991
"1771",2014-01-14,19.222143,19.526072,19.202143,19.513929,332561600,17.281145
"1772",2014-01-15,19.768572,20.007143,19.702143,19.905714,391638800,17.628103
"1773",2014-01-16,19.817858,19.887501,19.702856,19.794643,229278000,17.529743
"1774",2014-01-17,19.695715,19.716785,19.282143,19.309643,426739600,17.100233
"1775",2014-01-21,19.321072,19.645357,19.300714,19.609644,328526800,17.365911
"1776",2014-01-22,19.675358,19.903214,19.564644,19.696787,379985200,17.443081
"1777",2014-01-23,19.640715,19.875,19.4575,19.863571,403239200,17.590786
"1778",2014-01-24,19.785713,19.843571,19.455357,19.502501,429354800,17.271029
"1779",2014-01-27,19.645357,19.814285,19.491072,19.660713,554878800,17.411135
"1780",2014-01-28,18.17,18.392857,17.93107,18.089287,1065523200,16.019514
"1781",2014-01-29,17.998215,18.120358,17.807858,17.883928,502810000,15.837655
"1782",2014-01-30,17.947857,18.089287,17.739286,17.849285,678501600,15.806973
"1783",2014-01-31,17.684999,17.911785,17.626785,17.878571,464797200,15.832907
"1784",2014-02-03,17.950357,18.133215,17.832144,17.911785,401464000,15.862319
"1785",2014-02-04,18.066071,18.195,17.955713,18.17107,376681200,16.091944
"1786",2014-02-05,18.091429,18.402857,18.080357,18.306786,328344800,16.212122
"1787",2014-02-06,18.216429,18.339287,18.13607,18.303928,257765200,16.306622
"1788",2014-02-07,18.620714,18.676071,18.477858,18.559999,370280400,16.53475
"1789",2014-02-10,18.523571,18.999643,18.5,18.8925,345559200,16.830971
"1790",2014-02-11,18.950357,19.205357,18.910713,19.14143,282256800,17.052738
"1791",2014-02-12,19.176786,19.27,19.044287,19.139999,308100800,17.051464
"1792",2014-02-13,19.094999,19.458929,19.078571,19.44393,307398000,17.322229
"1793",2014-02-14,19.373928,19.499287,19.32893,19.428213,272924400,17.308222
"1794",2014-02-18,19.5,19.685356,19.486071,19.499643,260251600,17.371862
"1795",2014-02-19,19.455357,19.531786,19.083929,19.191786,313768000,17.097595
"1796",2014-02-20,19.035357,19.178572,18.892857,18.969643,305858000,16.899698
"1797",2014-02-21,19.028214,19.091785,18.735714,18.758928,278784800,16.711971
"1798",2014-02-24,18.683929,18.925714,18.657858,18.84107,288909600,16.785147
"1799",2014-02-25,18.906429,18.913214,18.607143,18.645,231952000,16.610479
"1800",2014-02-26,18.700357,18.75,18.414286,18.476786,276217200,16.460621
"1801",2014-02-27,18.469286,18.885,18.430357,18.845358,301882000,16.788973
"1802",2014-02-28,18.895714,19.026787,18.647142,18.794287,371968800,16.743477
"1803",2014-03-03,18.693571,18.951786,18.671785,18.848572,238781200,16.791838
"1804",2014-03-04,18.964287,19.022858,18.848928,18.972857,259140000,16.902563
"1805",2014-03-05,18.96143,19.098213,18.897499,19.012857,200062800,16.93819
"1806",2014-03-06,19.028214,19.087143,18.860714,18.955357,185488800,16.886965
"1807",2014-03-07,18.967501,18.999287,18.7875,18.944286,220729600,16.877108
"1808",2014-03-10,18.870001,19.047501,18.869286,18.96143,178584000,16.89238
"1809",2014-03-11,19.123215,19.240713,19.02107,19.14607,279224400,17.05687
"1810",2014-03-12,19.089643,19.191071,19,19.164642,199326400,17.07342
"1811",2014-03-13,19.194286,19.273571,18.898571,18.951786,257742800,16.883783
"1812",2014-03-14,18.885357,18.960358,18.678572,18.73893,237199200,16.694155
"1813",2014-03-17,18.84643,18.9275,18.780357,18.812143,199544800,16.759384
"1814",2014-03-18,18.782143,18.998928,18.757143,18.978571,209647200,16.907646
"1815",2014-03-19,19.009287,19.151428,18.892857,18.973572,224756000,16.903194
"1816",2014-03-20,18.924643,19.02393,18.833929,18.882143,208398400,16.821739
"1817",2014-03-21,18.997499,19.0625,18.797501,19.031071,374046400,16.95442
"1818",2014-03-24,19.229286,19.303572,19.109285,19.256786,355700800,17.155504
"1819",2014-03-25,19.339287,19.491072,19.27107,19.463928,282293200,17.340042
"1820",2014-03-26,19.518572,19.607143,19.245001,19.277857,299768000,17.174278
"1821",2014-03-27,19.286428,19.339287,19.111429,19.195,222031600,17.10046
"1822",2014-03-28,19.225714,19.247856,19.080357,19.173571,200564000,17.081367
"1823",2014-03-31,19.258215,19.314644,19.140356,19.169287,168669200,17.077557
"1824",2014-04-01,19.205713,19.352501,19.170357,19.344643,200760000,17.233772
"1825",2014-04-02,19.370714,19.41,19.295,19.376785,180420800,17.262407
"1826",2014-04-03,19.335358,19.375,19.201429,19.2425,162344000,17.14278
"1827",2014-04-04,19.278929,19.285713,18.949286,18.99357,275251200,16.921011
"1828",2014-04-07,18.857857,18.960714,18.638929,18.695356,289850400,16.655338
"1829",2014-04-08,18.756786,18.790001,18.525,18.694286,243888400,16.654383
"1830",2014-04-09,18.665714,18.946072,18.643572,18.940001,206169600,16.873287
"1831",2014-04-10,18.952856,19.008572,18.684643,18.695715,239652000,16.655663
"1832",2014-04-11,18.535713,18.672501,18.469286,18.557501,271717600,16.532524
"1833",2014-04-14,18.639286,18.648571,18.471786,18.63143,205674000,16.598383
"1834",2014-04-15,18.581072,18.629999,18.261786,18.498571,266490000,16.48003
"1835",2014-04-16,18.501785,18.610357,18.362143,18.536072,214765600,16.513433
"1836",2014-04-17,18.571428,18.848572,18.542856,18.747856,284334400,16.702114
"1837",2014-04-21,18.762142,19.004999,18.712856,18.970358,182548800,16.900333
"1838",2014-04-22,18.868214,18.993929,18.803572,18.989286,202563200,16.917192
"1839",2014-04-23,18.895,18.968929,18.730356,18.741072,394940000,16.69607
"1840",2014-04-24,20.293215,20.357143,20.026072,20.2775,759911600,18.06484
"1841",2014-04-25,20.161785,20.428213,20.14143,20.42643,390275200,18.197517
"1842",2014-04-28,20.457144,21.276787,20.448214,21.217501,669485600,18.902269
"1843",2014-04-29,21.205,21.285,21.053928,21.154642,337377600,18.846272
"1844",2014-04-30,21.165714,21.408215,21.064285,21.074642,456640800,18.774998
"1845",2014-05-01,21.142857,21.242857,20.941429,21.124287,244048000,18.819231
"1846",2014-05-02,21.155001,21.22143,21.061071,21.16357,191514400,18.854223
"1847",2014-05-05,21.076429,21.464287,21.071428,21.462856,287067200,19.120852
"1848",2014-05-06,21.492857,21.586071,21.22893,21.22893,374564400,18.912447
"1849",2014-05-07,21.258928,21.331785,20.990356,21.154642,282864400,18.846272
"1850",2014-05-08,21.008928,21.22893,20.942858,20.999643,230297200,18.812674
"1851",2014-05-09,20.876429,20.9375,20.72607,20.912144,291597600,18.734287
"1852",2014-05-12,20.981787,21.202143,20.978571,21.172501,213208800,18.967527
"1853",2014-05-13,21.142857,21.23357,21.09643,21.205713,159737200,18.997288
"1854",2014-05-14,21.158215,21.335714,21.133572,21.209642,166404000,19.000805
"1855",2014-05-15,21.239286,21.307142,21.001429,21.029285,230846000,18.839231
"1856",2014-05-16,21.022499,21.340357,20.907143,21.339643,276256400,19.117266
"1857",2014-05-19,21.351786,21.690357,21.333214,21.592501,317755200,19.343798
"1858",2014-05-20,21.589643,21.657143,21.454643,21.596786,234836000,19.347635
"1859",2014-05-21,21.565357,21.667856,21.502144,21.653929,196859600,19.398821
"1860",2014-05-22,21.664286,21.780357,21.575001,21.688213,200760000,19.429539
"1861",2014-05-23,21.6875,21.954643,21.659643,21.933214,232209600,19.649019
"1862",2014-05-27,21.995714,22.352142,21.986786,22.343929,348866000,20.016962
"1863",2014-05-28,22.357857,22.493929,22.277857,22.286072,315481600,19.965132
"1864",2014-05-29,22.423214,22.745358,22.420357,22.692142,376474000,20.328907
"1865",2014-05-30,22.785,23.006071,22.460714,22.607143,564020800,20.252768
"1866",2014-06-02,22.64143,22.672501,22.232143,22.451786,369350800,20.113581
"1867",2014-06-03,22.445,22.812143,22.4375,22.769285,292709200,20.398024
"1868",2014-06-04,22.765715,23.138929,22.718214,23.029285,335482000,20.630943
"1869",2014-06-05,23.078571,23.191786,22.950357,23.119642,303805600,20.711893
"1870",2014-06-06,23.210714,23.259287,23.016787,23.05607,349938400,20.654942
"1871",2014-06-09,23.174999,23.469999,22.9375,23.424999,301660000,20.985447
"1872",2014-06-10,23.682501,23.762501,23.3925,23.5625,251108000,21.108625
"1873",2014-06-11,23.532499,23.690001,23.3675,23.465,182724000,21.02128
"1874",2014-06-12,23.51,23.530001,22.975,23.0725,218996000,20.669659
"1875",2014-06-13,23.049999,23.110001,22.719999,22.82,218100000,20.443455
"1876",2014-06-16,22.877501,23.1875,22.862499,23.049999,142244000,20.649508
"1877",2014-06-17,23.077499,23.174999,22.950001,23.02,118904000,20.622627
"1878",2014-06-18,23.067499,23.0725,22.8375,23.045,134056000,20.64502
"1879",2014-06-19,23.0725,23.075001,22.834999,22.965,142112000,20.573355
"1880",2014-06-20,22.9625,23.137501,22.725,22.727501,403592000,20.360588
"1881",2014-06-23,22.83,22.905001,22.65,22.7075,174776000,20.342674
"1882",2014-06-24,22.6875,22.934999,22.547501,22.57,156144000,20.219492
"1883",2014-06-25,22.5525,22.674999,22.4125,22.59,147476000,20.237411
"1884",2014-06-26,22.592501,22.762501,22.450001,22.725,130516000,20.358353
"1885",2014-06-27,22.705,23,22.692499,22.995001,256116000,20.600231
"1886",2014-06-30,23.025,23.432501,23.022499,23.2325,197929200,20.813
"1887",2014-07-01,23.379999,23.5175,23.282499,23.379999,152892000,20.945141
"1888",2014-07-02,23.467501,23.514999,23.272499,23.370001,113860000,20.93618
"1889",2014-07-03,23.4175,23.525,23.299999,23.5075,91567200,21.059355
"1890",2014-07-07,23.535,23.997499,23.525,23.9925,225872000,21.493847
"1891",2014-07-08,24.067499,24.200001,23.48,23.8375,260888000,21.354992
"1892",2014-07-09,23.860001,23.987499,23.690001,23.8475,145744000,21.363951
"1893",2014-07-10,23.440001,23.887501,23.379999,23.76,158744000,21.285563
"1894",2014-07-11,23.84,23.9725,23.715,23.805,136072000,21.325872
"1895",2014-07-14,23.965,24.2225,23.9125,24.112499,171240000,21.601355
"1896",2014-07-15,24.200001,24.2125,23.7575,23.83,181911600,21.348265
"1897",2014-07-16,24.2425,24.275,23.684999,23.695,213585200,21.227331
"1898",2014-07-17,23.7575,23.82,23.1425,23.272499,229192000,20.848831
"1899",2014-07-18,23.405001,23.684999,23.254999,23.6075,199952000,21.148945
"1900",2014-07-21,23.747499,23.75,23.43,23.485001,156316000,21.039196
"1901",2014-07-22,23.67,23.7225,23.530001,23.68,220788000,21.213894
"1902",2014-07-23,23.855,24.469999,23.7925,24.297501,371672000,21.767084
"1903",2014-07-24,24.26,24.33,24.105,24.2575,182916000,21.731253
"1904",2014-07-25,24.2125,24.459999,24.16,24.4175,173876000,21.87459
"1905",2014-07-28,24.455,24.809999,24.387501,24.754999,221272000,22.176941
"1906",2014-07-29,24.8325,24.860001,24.5625,24.594999,172572000,22.033604
"1907",2014-07-30,24.610001,24.674999,24.4175,24.5375,132040000,21.982084
"1908",2014-07-31,24.290001,24.362499,23.8325,23.9,227372000,21.410986
"1909",2014-08-01,23.725,24.155001,23.702499,24.032499,194044000,21.529678
"1910",2014-08-04,24.092501,24.145,23.7925,23.897499,159832000,21.408741
"1911",2014-08-05,23.84,23.92,23.59,23.780001,223732000,21.303482
"1912",2014-08-06,23.6875,23.870001,23.6775,23.74,154232000,21.267645
"1913",2014-08-07,23.7325,23.987499,23.525,23.620001,186844000,21.265396
"1914",2014-08-08,23.565001,23.705,23.32,23.684999,167460000,21.323915
"1915",2014-08-11,23.817499,24.02,23.709999,23.997499,146340000,21.605265
"1916",2014-08-12,24.01,24.219999,23.9025,23.9925,135180000,21.600758
"1917",2014-08-13,24.0375,24.309999,24.01,24.309999,127664000,21.886608
"1918",2014-08-14,24.3325,24.3925,24.200001,24.375,112464000,21.945129
"1919",2014-08-15,24.475,24.547501,24.215,24.495001,195804000,22.053171
"1920",2014-08-18,24.622499,24.842501,24.495001,24.790001,190288000,22.318762
"1921",2014-08-19,24.852501,25.17,24.83,25.1325,277596000,22.627115
"1922",2014-08-20,25.110001,25.272499,24.987499,25.1425,210796000,22.636122
"1923",2014-08-21,25.1425,25.235001,25.0275,25.145,133912000,22.638374
"1924",2014-08-22,25.0725,25.3675,25.047501,25.33,176736000,22.804928
"1925",2014-08-25,25.4475,25.5425,25.32,25.385,161080000,22.854443
"1926",2014-08-26,25.355,25.375,25.215,25.2225,132608000,22.708143
"1927",2014-08-27,25.254999,25.6425,25.174999,25.532499,209476000,22.987242
"1928",2014-08-28,25.397499,25.695,25.389999,25.5625,273840000,23.01425
"1929",2014-08-29,25.715,25.725,25.549999,25.625,178380000,23.070522
"1930",2014-09-02,25.764999,25.934999,25.68,25.825001,214256000,23.250586
"1931",2014-09-03,25.775,25.799999,24.645,24.735001,501684000,22.269241
"1932",2014-09-04,24.7125,25.022499,24.4475,24.530001,342872000,22.084681
"1933",2014-09-05,24.700001,24.8475,24.577499,24.7425,233828000,22.275993
"1934",2014-09-08,24.825001,24.827499,24.512501,24.59,185426800,22.138699
"1935",2014-09-09,24.77,25.77,24.035,24.497499,759385200,22.055422
"1936",2014-09-10,24.502501,25.2775,24.440001,25.25,403478400,22.732901
"1937",2014-09-11,25.102501,25.360001,24.905001,25.3575,249412400,22.829683
"1938",2014-09-12,25.3025,25.547501,25.27,25.415001,250504400,22.881453
"1939",2014-09-15,25.702499,25.762501,25.360001,25.407499,245266000,22.874706
"1940",2014-09-16,24.950001,25.315001,24.7225,25.215,267632400,22.701391
"1941",2014-09-17,25.317499,25.450001,25.147499,25.395,243706000,22.863445
"1942",2014-09-18,25.4825,25.5875,25.389999,25.4475,149197600,22.910713
"1943",2014-09-19,25.5725,25.5875,25.125,25.24,283609600,22.723902
"1944",2014-09-22,25.450001,25.535,25.145,25.264999,211153600,22.746405
"1945",2014-09-23,25.15,25.735001,25.135,25.66,253608800,23.10203
"1946",2014-09-24,25.540001,25.7125,25.299999,25.4375,240687200,22.901709
"1947",2014-09-25,25.127501,25.1775,24.43,24.467501,400368000,22.028408
"1948",2014-09-26,24.6325,25.1875,24.6,25.1875,249482000,22.676634
"1949",2014-09-29,24.6625,25.110001,24.657499,25.0275,199065200,22.532585
"1950",2014-09-30,25.202499,25.385,25.1325,25.1875,221056400,22.676634
"1951",2014-10-01,25.147499,25.172501,24.674999,24.795,205965200,22.323261
"1952",2014-10-02,24.817499,25.055,24.51,24.975,191031200,22.485313
"1953",2014-10-03,24.860001,25.0525,24.76,24.905001,173878400,22.422297
"1954",2014-10-06,24.987499,25.1625,24.855,24.905001,148204800,22.422297
"1955",2014-10-07,24.8575,25.030001,24.682501,24.6875,168376800,22.226479
"1956",2014-10-08,24.690001,25.2775,24.577499,25.200001,229618800,22.687889
"1957",2014-10-09,25.385,25.594999,25.1525,25.254999,309506000,22.737408
"1958",2014-10-10,25.172501,25.5075,25.075001,25.182501,265326400,22.672131
"1959",2014-10-13,25.3325,25.445,24.952499,24.952499,214333600,22.465059
"1960",2014-10-14,25.0975,25.129999,24.6425,24.6875,254754400,22.226479
"1961",2014-10-15,24.4925,24.7875,23.795,24.385,403734400,21.954132
"1962",2014-10-16,23.887501,24.43,23.852501,24.065001,288618000,21.666023
"1963",2014-10-17,24.375,24.75,24.202499,24.4175,272718800,21.983391
"1964",2014-10-20,24.58,24.99,24.555,24.940001,310069200,22.453808
"1965",2014-10-21,25.754999,25.754999,25.317499,25.6175,378495600,23.063766
"1966",2014-10-22,25.709999,26.0275,25.65,25.747499,273052400,23.180807
"1967",2014-10-23,26.02,26.262501,25.907499,26.2075,284298800,23.594954
"1968",2014-10-24,26.295,26.372499,26.1325,26.305,188215600,23.682732
"1969",2014-10-27,26.2125,26.370001,26.174999,26.2775,136750800,23.657974
"1970",2014-10-28,26.35,26.684999,26.3375,26.684999,192243600,24.024855
"1971",2014-10-29,26.6625,26.842501,26.59,26.834999,210751600,24.159897
"1972",2014-10-30,26.74,26.8375,26.475,26.745001,162619200,24.078873
"1973",2014-10-31,27.002501,27.01,26.8025,27,178557200,24.308455
"1974",2014-11-03,27.055,27.575001,27.002501,27.35,209130400,24.62356
"1975",2014-11-04,27.34,27.372499,26.93,27.15,166297600,24.443497
"1976",2014-11-05,27.275,27.325001,27.032499,27.215,149743600,24.50202
"1977",2014-11-06,27.15,27.1975,26.950001,27.174999,139874000,24.572098
"1978",2014-11-07,27.1875,27.33,27.137501,27.252501,134766000,24.642176
"1979",2014-11-10,27.254999,27.3325,27.1675,27.2075,108782000,24.601482
"1980",2014-11-11,27.174999,27.4375,27.1,27.424999,109769200,24.798147
"1981",2014-11-12,27.344999,27.8575,27.342501,27.8125,187769600,25.148535
"1982",2014-11-13,27.950001,28.362499,27.9,28.205,238091600,25.503437
"1983",2014-11-14,28.2875,28.547501,27.8025,28.545,176254400,25.810875
"1984",2014-11-17,28.567499,29.32,28.325001,28.497499,186986800,25.767916
"1985",2014-11-18,28.485001,28.922501,28.4725,28.8675,176896000,26.102482
"1986",2014-11-19,28.860001,28.934999,28.450001,28.6675,167476800,25.921642
"1987",2014-11-20,28.727501,29.215,28.7125,29.077499,173582000,26.292366
"1988",2014-11-21,29.377501,29.3925,29.0075,29.1175,228717200,26.328541
"1989",2014-11-24,29.2125,29.692499,29.155001,29.657499,189803200,26.816813
"1990",2014-11-25,29.7675,29.9375,29.362499,29.4,275361600,26.583971
"1991",2014-11-26,29.485001,29.775,29.4575,29.75,163073200,26.900452
"1992",2014-11-28,29.817499,29.85,29.512501,29.7325,99257600,26.884632
"1993",2014-12-01,29.702499,29.8125,27.817499,28.7675,335256000,26.01206
"1994",2014-12-02,28.375,28.9375,28.1875,28.657499,237395600,25.912598
"1995",2014-12-03,28.9375,29.0875,28.7775,28.9825,172253600,26.206469
"1996",2014-12-04,28.942499,29.299999,28.8225,28.872499,168178000,26.107004
"1997",2014-12-05,28.997499,29.02,28.66,28.75,153275600,25.996235
"1998",2014-12-08,28.525,28.6625,27.905001,28.1,230659600,25.408495
"1999",2014-12-09,27.547501,28.575001,27.3375,28.530001,240832000,25.797314
"2000",2014-12-10,28.602501,28.7125,27.885,27.987499,178261200,25.306768
"2001",2014-12-11,28.065001,28.450001,27.834999,27.905001,165606800,25.232174
"2002",2014-12-12,27.615,27.967501,27.395,27.432501,224112400,24.80493
"2003",2014-12-15,27.674999,27.9,26.5875,27.057501,268872400,24.465851
"2004",2014-12-16,26.592501,27.540001,26.565001,26.6875,243162800,24.13129
"2005",2014-12-17,26.780001,27.459999,26.705,27.352501,213647200,24.732592
"2006",2014-12-18,27.967501,28.1625,27.665001,28.1625,236024800,25.465014
"2007",2014-12-19,28.065001,28.309999,27.915001,27.945,353719200,25.268341
"2008",2014-12-22,28.040001,28.372499,27.9925,28.235001,180670000,25.530567
"2009",2014-12-23,28.307501,28.3325,28.115,28.135,104113600,25.440147
"2010",2014-12-24,28.145,28.1775,28.002501,28.002501,57918400,25.320332
"2011",2014-12-26,28.025,28.629999,28.002501,28.497499,134884000,25.767916
"2012",2014-12-29,28.4475,28.692499,28.424999,28.477501,110395600,25.749838
"2013",2014-12-30,28.41,28.48,28.0275,28.129999,119526000,25.435621
"2014",2014-12-31,28.205,28.282499,27.5525,27.594999,165613600,24.951862
"2015",2015-01-02,27.8475,27.860001,26.8375,27.3325,212818400,24.714508
"2016",2015-01-05,27.0725,27.1625,26.352501,26.5625,257142000,24.018259
"2017",2015-01-06,26.635,26.8575,26.157499,26.565001,263188400,24.020523
"2018",2015-01-07,26.799999,27.049999,26.674999,26.9375,160423600,24.357342
"2019",2015-01-08,27.307501,28.0375,27.174999,27.9725,237458000,25.293213
"2020",2015-01-09,28.1675,28.3125,27.5525,28.002501,214798000,25.320332
"2021",2015-01-12,28.15,28.157499,27.200001,27.3125,198603200,24.696424
"2022",2015-01-13,27.8575,28.200001,27.227501,27.555,268367600,24.915703
"2023",2015-01-14,27.26,27.622499,27.125,27.450001,195826400,24.820755
"2024",2015-01-15,27.5,27.514999,26.665001,26.705,240056000,24.147116
"2025",2015-01-16,26.7575,26.895,26.299999,26.497499,314053200,23.959482
"2026",2015-01-20,26.959999,27.2425,26.625,27.18,199599600,24.576614
"2027",2015-01-21,27.237499,27.764999,27.067499,27.387501,194303600,24.764244
"2028",2015-01-22,27.565001,28.1175,27.43,28.1,215185600,25.408495
"2029",2015-01-23,28.075001,28.4375,27.8825,28.245001,185859200,25.539602
"2030",2015-01-26,28.434999,28.59,28.200001,28.275,222460000,25.56673
"2031",2015-01-27,28.105,28.120001,27.2575,27.285,382274800,24.671556
"2032",2015-01-28,29.407499,29.530001,28.827499,28.827499,585908400,26.066315
"2033",2015-01-29,29.08,29.797501,28.889999,29.725,337745600,26.877844
"2034",2015-01-30,29.6,30,29.2125,29.290001,334982000,26.484514
"2035",2015-02-02,29.512501,29.7925,29.02,29.657499,250956400,26.816813
"2036",2015-02-03,29.625,29.772499,29.4025,29.6625,207662800,26.821333
"2037",2015-02-04,29.625,30.127501,29.577499,29.889999,280598800,27.027044
"2038",2015-02-05,30.004999,30.057501,29.8125,29.985001,168984800,27.219948
"2039",2015-02-06,30.004999,30.0625,29.612499,29.7325,174826400,26.99073
"2040",2015-02-09,29.637501,29.959999,29.6075,29.93,155559200,27.170021
"2041",2015-02-10,30.0425,30.5375,30.040001,30.504999,248034000,27.69199
"2042",2015-02-11,30.692499,31.23,30.625,31.219999,294247200,28.341063
"2043",2015-02-12,31.514999,31.870001,31.3925,31.615,297898000,28.69964
"2044",2015-02-13,31.82,31.82,31.4125,31.77,217088800,28.840343
"2045",2015-02-17,31.872499,32.220001,31.73,31.9575,252609600,29.010561
"2046",2015-02-18,31.907499,32.195,31.862499,32.18,179566800,29.212538
"2047",2015-02-19,32.119999,32.2575,32.0825,32.112499,149449600,29.151258
"2048",2015-02-20,32.154999,32.375,32.012501,32.375,195793600,29.389557
"2049",2015-02-23,32.505001,33.25,32.415001,33.25,283896400,30.183867
"2050",2015-02-24,33.235001,33.400002,32.7925,33.0425,276912400,29.995504
"2051",2015-02-25,32.889999,32.900002,32.037498,32.197498,298846800,29.228426
"2052",2015-02-26,32.197498,32.717499,31.6525,32.605,365150000,29.598347
"2053",2015-02-27,32.5,32.642502,32.060001,32.115002,248059200,29.153536
"2054",2015-03-02,32.3125,32.57,32.075001,32.272499,192386800,29.296503
"2055",2015-03-03,32.240002,32.380001,32.022499,32.34,151265200,29.357782
"2056",2015-03-04,32.275002,32.389999,32.080002,32.134998,126665200,29.171684
"2057",2015-03-05,32.145,32.1875,31.440001,31.602501,226068400,28.68829
"2058",2015-03-06,32.099998,32.342499,31.565001,31.65,291368400,28.731403
"2059",2015-03-09,31.99,32.392502,31.264999,31.785,354114000,28.85396
"2060",2015-03-10,31.602501,31.805,30.950001,31.127501,275426400,28.25709
"2061",2015-03-11,31.1875,31.192499,30.5275,30.559999,275756000,27.741924
"2062",2015-03-12,30.577499,31.225,30.407499,31.112499,193450800,28.243475
"2063",2015-03-13,31.1,31.35,30.645,30.897499,207309200,28.048304
"2064",2015-03-16,30.969999,31.237499,30.717501,31.237499,143497200,28.356949
"2065",2015-03-17,31.475,31.83,31.4125,31.76,204092400,28.831266
"2066",2015-03-18,31.75,32.290001,31.592501,32.1175,261083600,29.155794
"2067",2015-03-19,32.1875,32.3125,31.85,31.875,183238000,28.935661
"2068",2015-03-20,32.0625,32.099998,31.290001,31.475,274780400,28.57255
"2069",2015-03-23,31.780001,31.9625,31.629999,31.8025,150838800,28.869846
"2070",2015-03-24,31.807501,32.009998,31.639999,31.672501,131369200,28.751835
"2071",2015-03-25,31.635,31.705,30.844999,30.844999,206620800,28.000643
"2072",2015-03-26,30.690001,31.219999,30.65,31.059999,190291600,28.195824
"2073",2015-03-27,31.1425,31.174999,30.727501,30.8125,158184800,27.971138
"2074",2015-03-30,31.012501,31.6,31,31.592501,188398800,28.679216
"2075",2015-03-31,31.522499,31.622499,31.09,31.1075,168362400,28.238937
"2076",2015-04-01,31.205,31.280001,30.775,31.0625,162485600,28.198088
"2077",2015-04-02,31.2575,31.389999,31.047501,31.33,128880400,28.44092
"2078",2015-04-06,31.1175,31.877501,31.0825,31.8375,148776000,28.901621
"2079",2015-04-07,31.91,32.029999,31.495001,31.502501,140049200,28.597513
"2080",2015-04-08,31.4625,31.6,31.2425,31.4,149316800,28.504459
"2081",2015-04-09,31.4625,31.645,31.165001,31.639999,129936000,28.722328
"2082",2015-04-10,31.487499,31.8025,31.315001,31.775,160752000,28.844885
"2083",2015-04-13,32.092499,32.142502,31.6525,31.7125,145460400,28.788145
"2084",2015-04-14,31.75,31.8225,31.477501,31.575001,102098400,28.663328
"2085",2015-04-15,31.602501,31.782499,31.502501,31.695,115881600,28.772261
"2086",2015-04-16,31.57,31.775,31.5275,31.5425,113476000,28.633818
"2087",2015-04-17,31.387501,31.535,31.115,31.1875,207828000,28.311562
"2088",2015-04-20,31.3925,32.029999,31.2925,31.9,188217200,28.958351
"2089",2015-04-21,32.025002,32.049999,31.6675,31.727501,129740400,28.801765
"2090",2015-04-22,31.747499,32.217499,31.58,32.154999,150618000,29.189837
"2091",2015-04-23,32.075001,32.605,32.035,32.4175,183083600,29.428139
"2092",2015-04-24,32.622501,32.657501,32.307499,32.57,178103600,29.566576
"2093",2015-04-27,33.077499,33.282501,32.787498,33.162498,387816800,30.104443
"2094",2015-04-28,33.615002,33.634998,32.392502,32.639999,475696000,29.630117
"2095",2015-04-29,32.540001,32.897499,32.075001,32.16,253544400,29.194378
"2096",2015-04-30,32.16,32.16,31.145,31.2875,332781600,28.402338
"2097",2015-05-01,31.525,32.532501,31.325001,32.237499,234050400,29.264729
"2098",2015-05-04,32.375,32.642502,32.064999,32.174999,203953200,29.207998
"2099",2015-05-05,32.037498,32.112499,31.445,31.450001,197085600,28.549854
"2100",2015-05-06,31.639999,31.6875,30.84,31.252501,288564000,28.370565
"2101",2015-05-07,31.192499,31.52,31.004999,31.315001,175763600,28.546049
"2102",2015-05-08,31.67,31.905001,31.5275,31.905001,222201600,29.083879
"2103",2015-05-11,31.8475,31.889999,31.407499,31.58,168143200,28.787615
"2104",2015-05-12,31.4,31.719999,31.205,31.467501,192640000,28.685062
"2105",2015-05-13,31.5375,31.797501,31.467501,31.502501,138776800,28.716965
"2106",2015-05-14,31.852501,32.237499,31.790001,32.237499,180814000,29.386971
"2107",2015-05-15,32.267502,32.372501,32.052502,32.192501,152832000,29.345955
"2108",2015-05-18,32.095001,32.68,32.09,32.547501,203531600,29.669559
"2109",2015-05-19,32.672501,32.720001,32.41,32.517502,178532800,29.64222
"2110",2015-05-20,32.5,32.744999,32.334999,32.514999,145819600,29.639942
"2111",2015-05-21,32.517502,32.907501,32.4575,32.8475,158921600,29.943037
"2112",2015-05-22,32.900002,33.2425,32.849998,33.134998,182384000,30.205118
"2113",2015-05-26,33.150002,33.227501,32.279999,32.404999,282790400,29.539667
"2114",2015-05-27,32.584999,33.064999,32.512501,33.009998,183332800,30.091171
"2115",2015-05-28,32.965,32.987499,32.775002,32.945,122933200,30.031914
"2116",2015-05-29,32.807499,32.862499,32.474998,32.57,203538000,29.690079
"2117",2015-06-01,32.57,32.8475,32.512501,32.634998,128451200,29.749323
"2118",2015-06-02,32.465,32.665001,32.330002,32.490002,134670400,29.617157
